Date,T2M_MAX,T2M_MIN,T2M,T2MDEW,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,PS,ReferenceET,Ra,EstimatedElevation_m
1981-01-01,29.81,23.5,26.34,22.95,0.02,,1.47,100.68,,32.92370196102563,46.79956469695558
1981-01-02,29.37,23.49,26.24,22.31,0.32,,2.02,100.69,,32.953658376004945,46.79956469695558
1981-01-03,29.33,22.29,25.51,22.14,0.3,,2.03,100.75,,32.98571976639565,46.79956469695558
1981-01-04,29.2,23.79,26.16,22.29,0.4,,1.52,100.81,,33.01985752290265,46.79956469695558
1981-01-05,29.22,23.7,26.1,20.84,0.58,,1.37,100.78,,33.05604097410103,46.79956469695558
1981-01-06,29.36,22.7,25.69,21.51,1.35,,1.22,100.78,,33.09423741469563,46.79956469695558
1981-01-07,29.22,22.79,25.7,21.73,0.93,,1.46,100.73,,33.134412135895865,46.79956469695558
1981-01-08,28.98,22.97,25.67,22.07,1.22,,1.67,100.73,,33.17652845789813,46.79956469695558
1981-01-09,28.87,23.53,26.0,22.63,1.12,,1.75,100.77,,33.22054776446674,46.79956469695558
1981-01-10,29.24,23.74,26.02,22.5,1.38,,1.67,100.79,,33.26642953960286,46.79956469695558
1981-01-11,29.25,23.62,26.06,22.61,2.38,,1.47,100.7,,33.314131406289135,46.79956469695558
1981-01-12,28.99,24.28,26.13,22.72,0.85,,1.36,100.73,,33.363609167295294,46.79956469695558
1981-01-13,29.31,23.75,26.15,22.42,0.29,,1.19,100.7,,33.41481684802869,46.79956469695558
1981-01-14,29.51,23.86,26.29,23.0,0.52,,1.77,100.71,,33.4677067414111,46.79956469695558
1981-01-15,29.69,23.94,26.43,23.31,0.95,,1.52,100.75,,33.52222945476078,46.79956469695558
1981-01-16,30.24,23.46,26.43,23.3,0.0,,1.68,100.68,,33.578333958656614,46.79956469695558
1981-01-17,29.88,23.85,26.25,23.27,0.0,,1.99,100.72,,33.63596763775836,46.79956469695558
1981-01-18,30.29,23.45,26.42,23.0,0.0,,2.01,100.68,,33.695076343554454,46.79956469695558
1981-01-19,30.41,23.58,26.67,23.19,0.0,,1.99,100.6,,33.7556044490059,46.79956469695558
1981-01-20,29.53,24.12,26.48,23.27,0.0,,2.52,100.64,,33.81749490505195,46.79956469695558
1981-01-21,29.63,24.12,26.53,22.41,0.0,,1.97,100.73,,33.88068929894039,46.79956469695558
1981-01-22,29.5,23.91,26.42,22.58,0.0,,2.5,100.75,,33.945127914341555,46.79956469695558
1981-01-23,30.19,24.05,26.89,22.92,0.0,,2.6,100.61,,34.01074979320282,46.79956469695558
1981-01-24,30.37,20.68,25.53,17.17,0.0,,1.85,100.55,,34.077492799296216,46.79956469695558
1981-01-25,30.32,21.21,25.63,20.42,0.0,,1.64,100.66,,34.14529368340899,46.79956469695558
1981-01-26,28.47,24.04,25.82,22.14,1.17,,1.99,100.89,,34.21408815012319,46.79956469695558
1981-01-27,29.29,23.34,26.06,21.35,1.29,,1.55,100.98,,34.28381092612703,46.79956469695558
1981-01-28,28.65,23.41,25.75,21.37,0.86,,1.72,101.03,,34.35439582999722,46.79956469695558
1981-01-29,29.62,23.69,26.07,21.8,0.0,,1.6,100.95,,34.4257758433877,46.79956469695558
1981-01-30,29.07,24.11,26.13,21.69,0.0,,1.68,100.85,,34.49788318355708,46.79956469695558
1981-01-31,29.79,24.04,26.57,21.81,0.0,,1.54,100.82,,34.57064937716305,46.79956469695558
1981-02-01,30.19,24.05,26.9,22.5,0.0,,1.31,100.81,,34.644005335248764,46.79956469695558
1981-02-02,30.84,23.87,27.02,22.62,0.0,,1.46,100.74,,34.71788142934256,46.79956469695558
1981-02-03,29.82,24.4,26.62,23.12,0.0,,1.92,100.72,,34.79220756858886,46.79956469695558
1981-02-04,30.77,24.03,27.03,22.71,0.0,,1.72,100.67,,34.8669132778248,46.79956469695558
1981-02-05,30.78,24.16,27.08,23.01,0.09,,2.04,100.66,,34.9419277765135,46.79956469695558
1981-02-06,30.03,24.48,26.84,23.43,0.15,,2.14,100.81,,35.017180058441944,46.79956469695558
1981-02-07,29.25,24.66,26.68,23.5,0.44,,2.14,100.83,,35.09259897208796,46.79956469695558
1981-02-08,30.41,24.31,27.06,23.56,0.6,,2.21,100.8,,35.16811330155795,46.79956469695558
1981-02-09,30.03,24.44,26.8,23.09,0.58,,1.91,100.78,,35.243651847993824,46.79956469695558
1981-02-10,30.51,24.11,26.83,21.94,0.32,,1.34,100.74,,35.3191435113451,46.79956469695558
1981-02-11,30.98,23.94,26.88,21.1,0.01,,1.55,100.72,,35.3945173723993,46.79956469695558
1981-02-12,31.44,24.0,27.03,21.12,0.02,,1.59,100.61,,35.46970277496117,46.79956469695558
1981-02-13,31.23,24.16,27.23,22.27,0.02,,1.97,100.53,,35.54462940806958,46.79956469695558
1981-02-14,31.7,24.18,27.53,23.06,0.13,,2.19,100.55,,35.6192273881379,46.79956469695558
1981-02-15,31.41,24.65,27.5,23.54,0.02,,2.98,100.58,,35.693427340902744,46.79956469695558
1981-02-16,30.97,25.17,27.57,23.56,0.01,,2.96,100.62,,35.76716048306383,46.79956469695558
1981-02-17,31.29,24.96,27.64,23.87,0.0,,3.15,100.56,,35.84035870349621,46.79956469695558
1981-02-18,30.83,25.22,27.59,23.85,0.01,,2.94,100.54,,35.91295464391531,46.79956469695558
1981-02-19,30.45,25.13,27.44,23.86,0.02,,3.01,100.5,,35.984881778874204,46.79956469695558
1981-02-20,30.31,25.46,27.59,23.97,0.0,,3.19,100.53,,36.05607449497149,46.79956469695558
1981-02-21,29.55,25.73,27.38,24.12,0.0,,2.69,100.53,,36.12646816914866,46.79956469695558
1981-02-22,30.16,25.75,27.6,24.2,0.0,,3.28,100.45,,36.19599924595466,46.79956469695558
1981-02-23,29.95,25.88,27.35,24.02,0.0,,3.58,100.43,,36.264605313656595,46.79956469695558
1981-02-24,30.07,25.52,27.24,22.87,0.0,,2.89,100.62,,36.3322251790752,46.79956469695558
1981-02-25,30.68,24.81,27.38,23.17,0.0,,1.78,100.67,,36.39879894102508,46.79956469695558
1981-02-26,30.81,25.09,27.61,24.04,0.0,,1.99,100.63,,36.46426806224037,46.79956469695558
1981-02-27,31.11,25.28,27.88,24.31,0.0,,2.15,100.54,,36.528575439668266,46.79956469695558
1981-02-28,31.33,25.49,27.99,24.28,0.0,,2.05,100.53,,36.59166547301415,46.79956469695558
1981-03-01,31.36,25.56,28.09,24.37,0.0,,2.47,100.54,,36.65348413142445,46.79956469695558
1981-03-02,30.84,25.73,27.82,24.72,0.1,,2.79,100.57,,36.713979018195346,46.79956469695558
1981-03-03,30.47,26.08,27.79,24.45,0.12,,2.56,100.61,,36.77309943339835,46.79956469695558
1981-03-04,31.4,25.39,27.86,24.12,0.14,,2.95,100.6,,36.8307964343162,46.79956469695558
1981-03-05,31.05,25.62,27.8,24.16,0.06,,2.65,100.6,,36.887022893586355,46.79956469695558
1981-03-06,31.67,24.98,27.9,23.77,0.03,,2.36,100.65,,36.94173355495228,46.79956469695558
1981-03-07,31.8,25.28,28.08,24.07,0.92,,2.91,100.68,,36.9948850865267,46.79956469695558
1981-03-08,31.03,25.46,27.84,24.19,1.55,,2.84,100.69,,37.046436131475076,46.79956469695558
1981-03-09,31.05,25.45,27.77,24.27,2.66,,3.25,100.7,,37.0963473560317,46.79956469695558
1981-03-10,31.23,25.62,27.93,24.23,2.17,,2.78,100.68,,37.144581494765326,46.79956469695558
1981-03-11,30.7,25.46,27.84,23.79,2.24,,2.1,100.71,,37.191103393016135,46.79956469695558
1981-03-12,29.69,25.57,27.24,23.83,2.7,,2.0,100.65,,37.23588004643081,46.79956469695558
1981-03-13,29.3,24.86,26.68,23.25,2.03,,1.61,100.69,,37.2788806375274,46.79956469695558
1981-03-14,30.72,24.61,27.27,22.13,1.44,,1.89,100.7,,37.32007656922753,46.79956469695558
1981-03-15,27.81,25.24,26.42,22.19,2.01,,1.26,100.85,,37.359441495298675,46.79956469695558
1981-03-16,30.53,24.8,27.32,22.9,3.63,,2.11,100.9,,37.39695134765509,46.79956469695558
1981-03-17,28.89,26.03,27.22,23.95,0.48,,2.35,100.8,,37.432584360471964,46.79956469695558
1981-03-18,28.69,25.17,26.75,24.03,0.56,,2.58,100.64,,37.4663210910732,46.79956469695558
1981-03-19,29.86,25.47,27.11,23.45,0.83,,3.06,100.57,,37.4981444375595,46.79956469695558
1981-03-20,30.74,25.06,27.44,23.27,0.26,,2.66,100.66,,37.528039653149605,46.79956469695558
1981-03-21,30.68,25.5,27.74,23.54,0.62,,2.98,100.61,,37.55599435721372,46.79956469695558
1981-03-22,30.22,26.08,27.7,24.24,8.65,,3.91,100.48,,37.58199854298467,46.79956469695558
1981-03-23,31.32,25.32,27.76,23.1,6.57,,3.67,100.46,,37.60604458193879,46.79956469695558
1981-03-24,30.22,25.44,27.44,24.04,9.77,,3.52,100.59,,37.62812722484445,46.79956469695558
1981-03-25,30.56,25.15,27.42,23.29,3.01,,3.19,100.72,,37.64824359948333,46.79956469695558
1981-03-26,30.35,25.54,27.51,23.59,2.65,,2.72,100.71,,37.66639320505514,46.79956469695558
1981-03-27,29.01,25.16,26.86,23.49,7.54,,2.83,100.73,,37.6825779032834,46.79956469695558
1981-03-28,28.07,23.85,25.61,21.56,5.29,,1.54,100.74,,37.69680190624584,46.79956469695558
1981-03-29,30.22,24.26,26.83,22.97,2.02,,2.34,100.71,,37.70907176095929,46.79956469695558
1981-03-30,30.49,24.69,27.07,23.45,5.05,,2.38,100.82,,37.71939633075503,46.79956469695558
1981-03-31,29.74,25.11,27.14,24.15,5.84,,2.44,100.84,,37.72778677348663,46.79956469695558
1981-04-01,28.63,25.49,26.76,24.25,5.35,,2.51,100.72,,37.73425651661799,46.79956469695558
1981-04-02,30.01,24.94,27.2,23.84,1.49,,2.43,100.68,,37.73882122924507,46.79956469695558
1981-04-03,30.05,24.75,27.14,23.79,5.37,,2.35,100.74,,37.7414987911104,46.79956469695558
1981-04-04,29.72,25.08,27.1,24.11,4.03,,2.4,100.73,,37.742309258674844,46.79956469695558
1981-04-05,28.75,25.45,26.83,24.31,15.46,,2.2,100.7,,37.7412748283159,46.79956469695558
1981-04-06,29.29,25.32,27.03,23.52,6.58,,2.07,100.64,,37.73841979672728,46.79956469695558
1981-04-07,30.19,25.34,27.43,24.18,2.89,,2.08,100.53,,37.73377051859886,46.79956469695558
1981-04-08,30.3,25.56,27.58,24.62,3.56,,2.72,100.55,,37.72735536166066,46.79956469695558
1981-04-09,29.34,25.89,27.34,24.71,2.57,,2.52,100.59,,37.71920465917881,46.79956469695558
1981-04-10,30.53,26.06,27.88,24.82,1.36,,2.71,100.6,,37.70935065999539,46.79956469695558
1981-04-11,30.59,25.78,27.73,24.74,0.0,,2.55,100.54,,37.69782747620774,46.79956469695558
1981-04-12,30.83,25.36,27.83,24.23,0.0,,2.14,100.52,,37.68467102858626,46.79956469695558
1981-04-13,31.2,25.59,28.11,24.39,0.0,,2.12,100.54,,37.669918989832844,46.79956469695558
1981-04-14,31.29,25.54,28.13,24.74,0.0,,2.13,100.51,,37.65361072578516,46.79956469695558
1981-04-15,31.02,25.7,27.97,24.67,0.0,,2.67,100.56,,37.6357872346742,46.79956469695558
1981-04-16,30.47,25.72,27.63,24.8,8.28,,3.34,100.54,,37.61649108454512,46.79956469695558
1981-04-17,30.21,26.1,27.68,24.77,5.88,,3.06,100.43,,37.595766348953205,46.79956469695558
1981-04-18,30.68,25.74,28.0,24.62,6.44,,2.56,100.51,,37.57365854104862,46.79956469695558
1981-04-19,28.51,26.03,27.07,25.16,11.1,,2.57,100.74,,37.55021454616473,46.79956469695558
1981-04-20,28.42,25.35,26.77,24.06,7.86,,2.16,100.81,,37.525482553026265,46.79956469695558
1981-04-21,28.74,25.82,27.07,24.57,3.79,,2.97,100.7,,37.49951198369381,46.79956469695558
1981-04-22,28.26,25.28,26.61,24.43,8.87,,2.66,100.64,,37.47235342236248,46.79956469695558
1981-04-23,29.11,24.64,26.57,23.39,2.91,,2.02,100.63,,37.44405854313177,46.79956469695558
1981-04-24,30.05,24.83,27.09,23.68,0.99,,2.18,100.66,,37.41468003686444,46.79956469695558
1981-04-25,30.86,24.75,27.44,23.85,0.66,,1.83,100.62,,37.384271537251536,46.79956469695558
1981-04-26,27.36,25.17,26.19,22.9,1.31,,2.11,100.61,,37.352887546199874,46.79956469695558
1981-04-27,29.31,24.94,26.75,23.44,1.61,,2.39,100.49,,37.32058335865791,46.79956469695558
1981-04-28,30.09,24.73,27.0,23.41,0.63,,2.29,100.51,,37.287414986994435,46.79956469695558
1981-04-29,29.26,24.84,26.86,23.77,1.5,,1.93,100.63,,37.25343908504329,46.79956469695558
1981-04-30,29.29,25.28,27.01,24.27,0.84,,2.1,100.53,,37.21871287192574,46.79956469695558
1981-05-01,28.85,25.22,26.64,24.15,8.95,,2.49,100.52,,37.183294055760264,46.79956469695558
1981-05-02,27.32,24.91,26.04,23.51,10.44,,1.65,100.65,,37.14724075736761,46.79956469695558
1981-05-03,29.63,24.72,26.74,23.13,6.38,,1.36,100.74,,37.11061143407667,46.79956469695558
1981-05-04,27.94,24.44,25.91,23.54,7.11,,1.85,100.71,,37.07346480373429,46.79956469695558
1981-05-05,26.78,24.19,25.36,22.94,8.2,,1.21,100.71,,37.03585976901981,46.79956469695558
1981-05-06,29.4,23.94,26.52,23.0,0.75,,1.43,100.72,,36.99785534216212,46.79956469695558
1981-05-07,28.42,24.69,26.06,22.88,3.51,,1.89,100.72,,36.959510570154244,46.79956469695558
1981-05-08,28.42,24.63,26.15,23.38,5.68,,2.3,100.56,,36.92088446055782,46.79956469695558
1981-05-09,29.13,24.41,26.44,23.07,2.66,,2.29,100.49,,36.882035907985994,46.79956469695558
1981-05-10,29.11,25.11,26.53,23.83,3.04,,1.96,100.59,,36.843023621351044,46.79956469695558
1981-05-11,28.5,24.98,26.49,23.3,0.92,,2.7,100.75,,36.80390605195879,46.79956469695558
1981-05-12,28.7,24.67,26.41,23.34,2.45,,2.73,100.73,,36.764741322529304,46.79956469695558
1981-05-13,28.58,25.06,26.45,23.5,4.44,,2.86,100.68,,36.72558715721938,46.79956469695558
1981-05-14,27.69,24.77,26.01,23.01,1.16,,2.12,100.8,,36.686500812719366,46.79956469695558
1981-05-15,29.58,24.41,26.77,23.21,0.47,,1.96,100.85,,36.647539010492984,46.79956469695558
1981-05-16,29.88,25.13,27.23,23.77,1.02,,1.61,100.75,,36.60875787022556,46.79956469695558
1981-05-17,29.81,25.12,27.24,24.3,2.08,,2.52,100.69,,36.57021284454256,46.79956469695558
1981-05-18,28.43,25.63,26.77,24.19,1.32,,2.57,100.81,,36.53195865505675,46.79956469695558
1981-05-19,29.63,25.15,27.02,23.95,1.82,,2.63,100.9,,36.49404922979888,46.79956469695558
1981-05-20,30.16,25.1,27.32,24.16,1.6,,2.71,100.86,,36.45653764208364,46.79956469695558
1981-05-21,28.61,25.64,26.84,24.5,2.22,,2.78,100.81,,36.41947605085848,46.79956469695558
1981-05-22,28.03,25.26,26.4,24.4,2.95,,2.34,100.85,,36.38291564258074,46.79956469695558
1981-05-23,28.72,24.68,26.57,23.88,1.98,,1.83,100.92,,36.34690657466425,46.79956469695558
1981-05-24,28.96,25.19,26.76,23.99,1.29,,2.06,100.84,,36.311497920533796,46.79956469695558
1981-05-25,28.63,25.38,26.71,24.3,3.74,,2.37,100.74,,36.276737616323,46.79956469695558
1981-05-26,29.08,25.31,26.79,24.88,31.34,,2.78,100.74,,36.24267240924767,46.79956469695558
1981-05-27,27.81,25.15,26.28,24.57,17.01,,2.42,100.81,,36.20934780768415,46.79956469695558
1981-05-28,27.13,24.64,25.72,23.52,34.27,,1.62,100.86,,36.17680803297945,46.79956469695558
1981-05-29,29.25,24.09,26.48,23.46,7.99,,1.88,100.8,,36.145095973016694,46.79956469695558
1981-05-30,28.27,25.3,26.59,24.29,11.04,,1.97,100.78,,36.114253137557974,46.79956469695558
1981-05-31,29.07,25.24,26.87,24.44,8.65,,2.19,100.77,,36.084319615382874,46.79956469695558
1981-06-01,28.12,25.08,26.49,24.16,3.84,,2.07,100.85,,36.05533403324014,46.79956469695558
1981-06-02,28.69,24.89,26.43,22.59,0.63,,1.4,100.94,,36.02733351662628,46.79956469695558
1981-06-03,29.21,24.68,26.64,23.68,1.19,,2.12,100.97,,36.00035365240421,46.79956469695558
1981-06-04,29.0,24.61,26.52,23.99,2.06,,2.09,100.94,,35.974428453272296,46.79956469695558
1981-06-05,29.02,24.48,26.53,24.04,6.53,,1.94,100.84,,35.94959032409262,46.79956469695558
1981-06-06,29.02,25.12,26.63,24.55,14.65,,2.41,100.79,,35.92587003008578,46.79956469695558
1981-06-07,27.75,25.39,26.4,24.67,11.9,,2.78,100.84,,35.903296666898,46.79956469695558
1981-06-08,27.83,25.26,26.39,24.47,12.18,,2.65,100.89,,35.881897632544685,46.79956469695558
1981-06-09,27.8,25.03,26.16,23.63,9.7,,2.47,100.94,,35.86169860123391,46.79956469695558
1981-06-10,27.93,24.42,25.84,23.41,18.85,,2.11,100.93,,35.842723499071404,46.79956469695558
1981-06-11,28.71,24.02,26.07,22.83,7.52,,1.24,101.07,,35.824994481648524,46.79956469695558
1981-06-12,27.89,24.68,26.11,23.43,7.04,,1.76,101.11,,35.80853191351297,46.79956469695558
1981-06-13,28.99,24.54,26.48,23.83,10.28,,2.41,101.04,,35.79335434952191,46.79956469695558
1981-06-14,27.38,25.0,25.9,23.96,6.89,,2.82,101.0,,35.779478518076004,46.79956469695558
1981-06-15,28.46,24.37,26.07,23.56,4.97,,2.12,100.92,,35.76691930623274,46.79956469695558
1981-06-16,28.93,24.13,26.31,23.68,4.75,,2.18,100.88,,35.755689746696596,46.79956469695558
1981-06-17,28.86,24.86,26.5,23.98,6.53,,2.55,100.84,,35.745801006683436,46.79956469695558
1981-06-18,27.55,25.09,26.08,24.1,14.89,,2.49,100.87,,35.73726237865608,46.79956469695558
1981-06-19,27.85,24.65,26.03,24.26,21.0,,2.49,100.9,,35.73008127292792,46.79956469695558
1981-06-20,27.39,24.37,25.75,23.65,29.63,,2.02,100.95,,35.72426321213115,46.79956469695558
1981-06-21,27.79,24.04,25.61,23.11,29.02,,2.17,100.96,,35.71981182754605,46.79956469695558
1981-06-22,28.16,23.85,25.74,23.5,29.04,,3.0,100.83,,35.716728857287684,46.79956469695558
1981-06-23,26.99,24.17,25.36,23.7,15.63,,2.44,100.9,,35.71501414634646,46.79956469695558
1981-06-24,27.36,23.97,25.35,23.09,9.39,,2.68,100.93,,35.71466564847876,46.79956469695558
1981-06-25,27.45,23.42,25.15,23.14,7.95,,2.37,101.04,,35.715679429943954,46.79956469695558
1981-06-26,28.02,23.72,25.75,23.39,9.91,,2.49,100.97,,35.71804967508414,46.79956469695558
1981-06-27,27.67,24.28,25.7,23.55,22.66,,3.17,100.79,,35.72176869374277,46.79956469695558
1981-06-28,27.06,24.11,25.28,23.33,18.7,,2.81,100.83,,35.72682693051841,46.79956469695558
1981-06-29,27.5,23.54,25.24,23.14,12.5,,2.98,100.85,,35.733212975849995,46.79956469695558
1981-06-30,27.85,23.61,25.44,22.81,1.07,,3.01,100.84,,35.740913578929266,46.79956469695558
1981-07-01,27.0,23.82,25.11,22.78,1.61,,3.13,100.76,,35.74991366243688,46.79956469695558
1981-07-02,27.7,23.8,25.51,22.68,0.28,,2.58,100.88,,35.76019633909745,46.79956469695558
1981-07-03,28.11,23.85,25.7,22.9,1.22,,2.1,100.9,,35.77174293004926,46.79956469695558
1981-07-04,27.64,24.18,25.6,23.46,1.9,,2.51,100.83,,35.784532985024065,46.79956469695558
1981-07-05,27.17,24.15,25.38,23.57,10.79,,2.8,100.8,,35.798544304331415,46.79956469695558
1981-07-06,26.85,24.25,25.22,23.4,7.18,,2.84,100.94,,35.813752962642134,46.79956469695558
1981-07-07,26.63,23.72,24.91,23.23,7.46,,2.81,101.0,,35.83013333456463,46.79956469695558
1981-07-08,25.68,22.8,24.21,22.21,10.46,,2.86,101.06,,35.84765812200742,46.79956469695558
1981-07-09,26.9,22.51,24.53,22.11,2.74,,2.76,101.12,,35.866298383319744,46.79956469695558
1981-07-10,27.01,23.34,24.83,22.58,4.46,,3.67,101.09,,35.88602356420257,46.79956469695558
1981-07-11,27.23,23.5,25.06,22.25,1.04,,3.02,100.98,,35.90680153037979,46.79956469695558
1981-07-12,27.78,23.49,25.17,22.2,0.85,,3.23,100.93,,35.928598602019676,46.79956469695558
1981-07-13,25.85,23.23,24.37,21.97,1.98,,2.98,100.96,,35.95137958989456,46.79956469695558
1981-07-14,27.25,23.2,24.81,22.06,2.35,,3.39,100.89,,35.975107833265895,46.79956469695558
1981-07-15,27.91,23.05,25.0,22.0,0.68,,2.83,100.89,,35.99974523948007,46.79956469695558
1981-07-16,27.42,23.03,24.92,22.08,0.38,,3.6,100.83,,36.025252325259196,46.79956469695558
1981-07-17,27.47,23.4,25.0,22.11,0.8,,3.45,100.87,,36.05158825966885,46.79956469695558
1981-07-18,27.62,23.23,24.92,21.9,0.32,,3.33,100.94,,36.07871090874356,46.79956469695558
1981-07-19,27.63,22.92,24.99,21.93,0.15,,3.34,100.98,,36.106576881748545,46.79956469695558
1981-07-20,25.5,23.24,24.21,21.89,0.53,,3.86,100.85,,36.13514157905405,46.79956469695558
1981-07-21,27.57,23.02,24.87,21.96,0.22,,3.46,100.88,,36.16435924159695,46.79956469695558
1981-07-22,27.6,23.19,24.92,22.37,1.03,,3.39,100.96,,36.19418300190157,46.79956469695558
1981-07-23,27.44,23.02,24.82,21.94,0.75,,3.53,101.02,,36.2245649366296,46.79956469695558
1981-07-24,26.95,23.06,24.69,21.45,0.13,,3.48,101.06,,36.25545612062617,46.79956469695558
1981-07-25,27.19,22.75,24.55,21.55,1.73,,3.37,101.12,,36.286806682427134,46.79956469695558
1981-07-26,26.3,22.47,24.11,21.5,5.75,,3.36,101.16,,36.31856586118932,46.79956469695558
1981-07-27,27.13,22.16,24.21,21.37,3.58,,3.22,101.15,,36.35068206500328,46.79956469695558
1981-07-28,26.9,22.55,24.41,21.69,1.26,,3.63,101.03,,36.383102930544894,46.79956469695558
1981-07-29,27.23,22.93,24.55,21.88,2.44,,3.37,101.01,,36.41577538401963,46.79956469695558
1981-07-30,27.12,22.67,24.45,21.53,1.23,,2.77,101.13,,36.44864570334999,46.79956469695558
1981-07-31,26.68,22.5,24.21,21.23,4.32,,2.92,101.09,,36.48165958155393,46.79956469695558
1981-08-01,25.83,22.32,24.02,21.66,4.34,,2.81,100.97,,36.514762191258995,46.79956469695558
1981-08-02,27.16,22.76,24.5,22.06,3.61,,3.43,100.91,,36.547898250293755,46.79956469695558
1981-08-03,26.98,22.81,24.48,22.07,1.52,,3.0,101.0,,36.581012088295125,46.79956469695558
1981-08-04,27.34,22.74,24.54,22.09,1.72,,3.46,100.99,,36.61404771426708,46.79956469695558
1981-08-05,25.48,22.93,23.92,21.83,2.49,,3.34,100.95,,36.64694888502331,46.79956469695558
1981-08-06,27.27,22.36,24.39,21.65,1.51,,2.76,100.95,,36.679659174443,46.79956469695558
1981-08-07,27.76,22.01,24.46,21.67,1.49,,2.48,100.92,,36.71212204346657,46.79956469695558
1981-08-08,27.6,22.63,24.7,22.03,0.66,,2.84,100.92,,36.74428091075425,46.79956469695558
1981-08-09,27.64,22.96,24.85,22.12,0.0,,3.05,100.94,,36.77607922392849,46.79956469695558
1981-08-10,28.02,22.97,24.97,22.28,0.02,,2.68,100.98,,36.80746053131777,46.79956469695558
1981-08-11,27.63,22.56,24.74,22.11,0.0,,2.71,100.94,,36.83836855411662,46.79956469695558
1981-08-12,27.92,22.75,24.87,22.07,0.02,,2.68,100.88,,36.86874725887425,46.79956469695558
1981-08-13,27.49,22.96,24.69,22.0,0.01,,2.95,100.92,,36.89854093022163,46.79956469695558
1981-08-14,27.3,22.55,24.62,22.06,2.92,,2.45,100.93,,36.92769424374412,46.79956469695558
1981-08-15,26.68,22.69,24.23,22.11,11.26,,2.79,100.98,,36.956152338904886,46.79956469695558
1981-08-16,27.12,22.67,24.38,22.38,8.56,,3.05,100.85,,36.98386089192173,46.79956469695558
1981-08-17,25.25,23.01,23.86,22.29,9.41,,3.84,100.83,,37.01076618849852,46.79956469695558
1981-08-18,25.08,22.77,23.67,22.05,11.54,,3.5,100.97,,37.036815196310094,46.79956469695558
1981-08-19,26.1,22.45,23.82,21.53,4.06,,3.12,101.05,,37.06195563713807,46.79956469695558
1981-08-20,27.24,21.74,24.1,20.93,0.73,,2.68,101.05,,37.08613605855371,46.79956469695558
1981-08-21,27.11,21.74,24.19,20.84,2.06,,2.59,101.09,,37.109305905042504,46.79956469695558
1981-08-22,27.32,22.53,24.38,21.42,3.09,,3.49,101.1,,37.13141558846409,46.79956469695558
1981-08-23,25.96,22.52,23.79,21.37,2.21,,3.13,101.06,,37.1524165577408,46.79956469695558
1981-08-24,25.88,22.58,23.8,21.51,5.13,,3.39,100.93,,37.17226136766669,46.79956469695558
1981-08-25,27.02,22.63,24.23,21.34,3.24,,3.68,100.94,,37.19090374672963,46.79956469695558
1981-08-26,27.49,22.51,24.36,21.11,0.83,,2.78,101.03,,37.20829866383778,46.79956469695558
1981-08-27,26.93,22.13,24.2,21.4,2.37,,3.51,100.99,,37.224402393843235,46.79956469695558
1981-08-28,26.35,22.71,24.18,21.41,5.5,,4.1,100.92,,37.23917258175465,46.79956469695558
1981-08-29,27.66,22.08,24.48,21.4,0.17,,3.4,100.91,,37.25256830553266,46.79956469695558
1981-08-30,27.38,22.25,24.39,21.5,1.02,,2.82,100.98,,37.26455013736179,46.79956469695558
1981-08-31,27.41,22.25,24.58,21.87,0.97,,2.65,100.88,,37.27508020329433,46.79956469695558
1981-09-01,27.6,22.93,24.65,21.84,0.31,,2.97,100.82,,37.284122241163224,46.79956469695558
1981-09-02,27.91,22.48,24.75,22.01,0.15,,2.84,100.81,,37.29164165666221,46.79956469695558
1981-09-03,27.41,22.96,24.67,22.13,12.15,,3.41,100.81,,37.29760557749392,46.79956469695558
1981-09-04,25.48,23.02,24.02,21.96,15.25,,3.31,100.85,,37.301982905489034,46.79956469695558
1981-09-05,27.09,22.46,24.34,22.0,14.21,,3.2,100.96,,37.304744366601454,46.79956469695558
1981-09-06,27.11,22.68,24.57,22.34,16.66,,3.17,100.96,,37.30586255868832,46.79956469695558
1981-09-07,26.17,23.08,24.25,22.44,23.66,,3.22,100.96,,37.30531199698548,46.79956469695558
1981-09-08,25.49,22.53,23.82,22.16,17.63,,2.88,100.97,,37.303069157193775,46.79956469695558
1981-09-09,26.48,22.06,23.98,21.85,21.98,,2.8,101.02,,37.29911251609354,46.79956469695558
1981-09-10,26.94,22.94,24.62,22.08,2.13,,2.73,101.06,,37.29342258960998,46.79956469695558
1981-09-11,27.43,22.6,24.74,22.19,6.63,,2.18,101.0,,37.285981968254994,46.79956469695558
1981-09-12,27.47,23.05,24.78,22.34,1.21,,3.02,100.85,,37.27677534987563,46.79956469695558
1981-09-13,27.29,22.99,24.86,22.23,3.24,,2.54,100.88,,37.26578956964431,46.79956469695558
1981-09-14,26.63,23.1,24.58,22.33,7.3,,2.72,100.94,,37.25301362722959,46.79956469695558
1981-09-15,26.2,23.0,24.34,22.13,2.69,,2.55,100.97,,37.23843871109191,46.79956469695558
1981-09-16,27.99,22.51,24.87,22.09,2.3,,2.44,101.05,,37.222058219853515,46.79956469695558
1981-09-17,28.13,22.64,25.0,22.04,2.97,,2.31,101.07,,37.20386778069664,46.79956469695558
1981-09-18,27.38,23.22,24.9,22.65,9.82,,3.09,101.05,,37.18386526474974,46.79956469695558
1981-09-19,27.46,23.42,25.11,22.95,19.57,,3.33,100.97,,37.1620507994267,46.79956469695558
