Date,T2M_MAX,T2M_MIN,T2M,T2MDEW,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,PS,ReferenceET,Ra,EstimatedElevation_m
1981-01-01,14.18,9.41,11.48,7.55,1.11,,6.16,101.7,,15.810526234690006,27.166192679683295
1981-01-02,13.65,10.58,11.66,6.88,2.88,,7.12,101.47,,15.86553303969309,27.166192679683295
1981-01-03,12.03,8.03,10.66,7.29,0.94,,5.15,101.69,,15.924932876519556,27.166192679683295
1981-01-04,14.66,11.43,12.61,8.36,0.2,,5.9,101.08,,15.98871001409538,27.166192679683295
1981-01-05,16.38,10.03,12.51,8.04,0.39,,7.12,100.93,,16.056847325996554,27.166192679683295
1981-01-06,12.63,7.58,10.72,4.94,0.85,,6.73,101.45,,16.129326268334278,27.166192679683295
1981-01-07,12.41,9.16,10.71,5.67,6.09,,7.83,100.81,,16.206126857024575,27.166192679683295
1981-01-08,8.12,4.26,5.71,-0.32,4.31,,8.6,101.27,,16.28722764459739,27.166192679683295
1981-01-09,6.74,4.32,5.68,-0.14,0.6,,6.82,101.69,,16.3726056967056,27.166192679683295
1981-01-10,10.88,4.14,6.97,0.65,0.06,,3.05,101.22,,16.462236568497605,27.166192679683295
1981-01-11,14.17,2.58,7.78,2.73,0.0,,3.41,100.9,,16.556094281020098,27.166192679683295
1981-01-12,11.38,5.44,7.79,2.68,0.0,,3.19,100.98,,16.654151297819794,27.166192679683295
1981-01-13,8.96,5.02,6.68,4.11,4.97,,2.97,100.06,,16.75637850191353,27.166192679683295
1981-01-14,10.1,3.87,7.07,4.48,5.77,,5.83,100.31,,16.862745173296517,27.166192679683295
1981-01-15,13.81,7.76,10.93,6.88,1.15,,7.9,100.38,,16.973218967157695,27.166192679683295
1981-01-16,13.66,9.28,11.79,5.66,3.61,,9.1,100.37,,17.08776589296955,27.166192679683295
1981-01-17,15.44,8.3,11.29,7.8,0.23,,4.61,101.18,,17.20635029461732,27.166192679683295
1981-01-18,14.2,9.77,11.4,6.97,2.2,,6.9,101.1,,17.328934831729327,27.166192679683295
1981-01-19,13.36,9.16,10.99,6.75,2.0,,6.46,101.45,,17.455480462366314,27.166192679683295
1981-01-20,15.27,10.12,12.46,9.33,3.64,,8.38,100.4,,17.585946427222822,27.166192679683295
1981-01-21,12.21,9.89,11.03,1.23,1.18,,11.15,100.16,,17.720290235488555,27.166192679683295
1981-01-22,11.53,9.02,9.89,2.32,0.55,,8.01,100.73,,17.858467652511656,27.166192679683295
1981-01-23,12.34,8.65,9.69,5.24,0.57,,4.74,101.09,,18.00043268939928,27.166192679683295
1981-01-24,12.78,8.28,10.33,6.85,0.81,,3.47,101.47,,18.14613759468396,27.166192679683295
1981-01-25,15.11,7.22,10.74,7.15,0.25,,4.4,101.76,,18.295532848176606,27.166192679683295
1981-01-26,14.93,7.54,11.07,6.87,0.03,,4.68,101.8,,18.44856715711927,27.166192679683295
1981-01-27,13.76,7.38,10.88,5.51,0.83,,3.68,102.26,,18.605187454742282,27.166192679683295
1981-01-28,11.38,5.64,8.41,2.08,1.51,,4.1,102.25,,18.76533890132199,27.166192679683295
1981-01-29,10.75,6.23,7.71,0.52,0.15,,4.79,102.13,,18.9289648878262,27.166192679683295
1981-01-30,9.29,5.64,7.04,3.28,1.26,,2.82,102.12,,19.096007042225388,27.166192679683295
1981-01-31,12.56,5.63,8.39,3.4,0.06,,2.74,102.43,,19.266405238538383,27.166192679683295
1981-02-01,13.17,6.89,9.31,5.69,0.47,,1.92,102.58,,19.440097608671817,27.166192679683295
1981-02-02,12.83,7.61,9.57,5.89,0.21,,1.62,102.62,,19.61702055710279,27.166192679683295
1981-02-03,11.58,5.25,8.66,5.7,1.77,,3.38,102.1,,19.797108778444855,27.166192679683295
1981-02-04,15.88,6.4,10.45,4.68,0.04,,3.78,100.85,,19.980295277927382,27.166192679683295
1981-02-05,11.69,8.07,9.86,5.33,3.22,,7.51,100.09,,20.1665113948089,27.166192679683295
1981-02-06,14.17,9.48,11.29,4.71,1.42,,7.49,101.12,,20.35568682873525,27.166192679683295
1981-02-07,14.63,7.79,10.56,6.51,0.05,,3.86,102.0,,20.54774966904369,27.166192679683295
1981-02-08,14.93,7.05,10.27,7.51,0.09,,2.66,102.2,,20.742626427004684,27.166192679683295
1981-02-09,20.91,5.1,11.73,7.11,0.0,,1.68,101.63,,20.94024207098366,27.166192679683295
1981-02-10,19.95,7.05,12.28,7.36,0.0,,1.76,101.31,,21.140520064495842,27.166192679683295
1981-02-11,18.29,7.65,11.68,7.83,0.03,,1.76,101.12,,21.343382407118,27.166192679683295
1981-02-12,15.14,8.83,11.31,9.07,0.22,,1.49,100.65,,21.54874967821233,27.166192679683295
1981-02-13,18.35,8.71,12.39,9.64,1.64,,2.52,100.11,,21.75654108340891,27.166192679683295
1981-02-14,11.82,8.45,10.06,8.44,1.63,,2.65,100.77,,21.966674503784517,27.166192679683295
1981-02-15,14.04,5.28,9.28,3.21,0.0,,2.21,101.31,,22.179066547667958,27.166192679683295
1981-02-16,17.66,5.24,11.04,6.71,1.75,,4.02,100.67,,22.393632604993687,27.166192679683295
1981-02-17,13.74,8.32,10.94,8.32,5.08,,3.5,100.38,,22.610286904117867,27.166192679683295
1981-02-18,11.92,6.41,8.77,5.3,0.77,,2.5,100.65,,22.828942571004283,27.166192679683295
1981-02-19,12.93,5.58,8.71,5.73,0.78,,2.81,100.56,,23.04951169067974,27.166192679683295
1981-02-20,14.08,6.05,9.75,5.69,0.69,,2.77,100.5,,23.271905370852554,27.166192679683295
1981-02-21,10.31,6.9,8.4,6.8,4.09,,3.25,100.5,,23.4960338075811,27.166192679683295
1981-02-22,11.2,6.77,8.9,4.92,1.57,,5.38,100.73,,23.721806352873365,27.166192679683295
1981-02-23,13.39,6.76,9.62,5.61,0.98,,3.77,101.05,,23.949131584093255,27.166192679683295
1981-02-24,14.28,5.88,9.89,4.27,0.01,,2.13,101.39,,24.177917375043556,27.166192679683295
1981-02-25,15.35,4.81,9.47,5.82,0.08,,3.73,101.36,,24.408070968591147,27.166192679683295
1981-02-26,14.45,6.39,9.61,3.61,0.01,,4.3,101.4,,24.639499050695296,27.166192679683295
1981-02-27,16.12,5.32,10.64,4.44,0.02,,2.09,101.12,,24.872107825695874,27.166192679683295
1981-02-28,22.26,8.42,14.35,9.35,0.01,,2.28,100.7,,25.10580309271468,27.166192679683295
1981-03-01,22.59,10.1,15.16,10.2,0.0,,1.85,100.78,,25.34049032301976,27.166192679683295
1981-03-02,21.19,11.07,15.28,11.02,0.1,,1.59,100.75,,25.576074738199917,27.166192679683295
1981-03-03,20.07,9.45,14.01,11.03,0.14,,1.94,100.56,,25.812461388993913,27.166192679683295
1981-03-04,17.98,9.31,12.71,8.19,0.01,,2.95,100.41,,26.04955523461711,27.166192679683295
1981-03-05,16.91,7.86,11.73,6.07,0.0,,2.44,101.18,,26.28726122242665,27.166192679683295
1981-03-06,14.79,7.31,10.51,7.5,0.06,,1.55,101.41,,26.525484367765102,27.166192679683295
1981-03-07,16.8,7.64,11.59,8.26,0.01,,2.21,101.64,,26.7641298338218,27.166192679683295
1981-03-08,17.46,8.58,12.24,8.98,0.01,,1.79,102.0,,27.0031030113508,27.166192679683295
1981-03-09,19.71,8.5,12.92,8.92,0.0,,1.66,101.87,,27.24230959808468,27.166192679683295
1981-03-10,19.39,7.67,12.86,8.6,0.04,,2.48,101.84,,27.481655677683705,27.166192679683295
1981-03-11,21.58,8.28,14.44,9.23,0.0,,2.23,101.55,,27.721047798061186,27.166192679683295
1981-03-12,24.58,11.84,17.46,11.12,0.0,,3.37,100.82,,27.960393048927084,27.166192679683295
1981-03-13,22.17,13.25,16.78,11.53,0.0,,3.6,100.65,,28.199599138393932,27.166192679683295
1981-03-14,18.61,10.03,13.4,8.84,3.84,,2.59,100.79,,28.438574468491115,27.166192679683295
1981-03-15,20.62,9.95,13.87,11.01,1.05,,3.08,100.54,,28.677228209436876,27.166192679683295
1981-03-16,18.58,10.57,13.55,9.06,0.05,,2.49,100.88,,28.91547037251958,27.166192679683295
1981-03-17,17.91,8.99,12.21,7.34,1.31,,2.51,100.51,,29.153211881444165,27.166192679683295
1981-03-18,13.23,7.97,10.52,5.45,6.69,,7.59,100.07,,29.39036464200291,27.166192679683295
1981-03-19,14.22,8.4,11.13,3.8,2.18,,8.11,100.4,,29.626841609934342,27.166192679683295
1981-03-20,17.89,6.26,11.38,5.9,0.0,,1.83,100.8,,29.862556856838406,27.166192679683295
1981-03-21,18.68,8.46,12.65,8.77,0.06,,1.84,101.02,,30.097425634021278,27.166192679683295
1981-03-22,19.09,9.09,13.95,10.07,1.86,,3.26,100.86,,30.331364434148135,27.166192679683295
1981-03-23,18.57,9.65,13.65,9.77,1.24,,3.86,101.07,,30.564291050588455,27.166192679683295
1981-03-24,20.65,8.16,14.12,10.2,0.02,,3.01,101.41,,30.7961246343435,27.166192679683295
1981-03-25,24.76,10.78,16.94,10.71,0.0,,2.06,101.28,,31.026785748452767,27.166192679683295
1981-03-26,27.87,11.85,17.93,11.52,0.0,,2.86,100.96,,31.256196419782107,27.166192679683295
1981-03-27,23.71,12.37,16.79,11.26,0.05,,2.3,100.76,,31.48428018810328,27.166192679683295
1981-03-28,25.5,11.57,16.99,11.95,0.15,,1.4,100.45,,31.710962152381605,27.166192679683295
1981-03-29,28.36,12.18,18.86,12.35,0.01,,3.03,100.19,,31.936169014195812,27.166192679683295
1981-03-30,23.58,12.67,16.3,12.43,0.18,,2.8,99.94,,32.1598291182212,27.166192679683295
1981-03-31,14.87,12.04,13.09,9.98,9.53,,3.89,99.69,,32.38187248971558,27.166192679683295
1981-04-01,17.79,9.61,13.52,8.87,2.81,,4.41,100.23,,32.602230868954535,27.166192679683295
1981-04-02,20.41,10.39,14.88,8.39,0.02,,3.15,100.59,,32.82083774257069,27.166192679683295
1981-04-03,24.28,10.29,16.28,9.66,0.01,,3.66,100.7,,33.037628371760015,27.166192679683295
1981-04-04,19.17,10.96,14.71,11.15,0.14,,3.27,100.99,,33.252539817325896,27.166192679683295
1981-04-05,18.38,9.9,13.79,10.81,1.69,,2.84,101.09,,33.46551096154009,27.166192679683295
1981-04-06,23.11,9.61,15.66,9.25,0.0,,3.04,101.21,,33.67648252680779,27.166192679683295
1981-04-07,25.44,11.32,17.88,10.84,0.0,,3.76,101.32,,33.88539709113249,27.166192679683295
1981-04-08,29.82,13.64,20.1,12.15,0.0,,2.79,101.43,,34.09219910038427,27.166192679683295
1981-04-09,25.85,13.76,18.93,12.02,0.05,,2.39,101.43,,34.29683487738344,27.166192679683295
1981-04-10,24.44,13.07,17.5,12.23,0.01,,2.13,101.27,,34.499252627819715,27.166192679683295
1981-04-11,25.99,12.39,18.67,12.38,0.0,,1.96,100.81,,34.69940244303493,27.166192679683295
1981-04-12,24.28,14.16,18.41,12.42,0.01,,2.45,100.76,,34.897236299705334,27.166192679683295
1981-04-13,21.24,12.53,16.39,10.98,0.08,,3.55,101.17,,35.09270805646734,27.166192679683295
1981-04-14,22.37,11.31,16.55,9.8,0.0,,2.89,101.38,,35.28577344753805,27.166192679683295
1981-04-15,23.12,11.83,16.69,10.22,0.01,,1.67,101.35,,35.4763900733895,27.166192679683295
1981-04-16,24.1,13.73,18.28,12.4,11.96,,2.95,100.41,,35.66451738854282,27.166192679683295
1981-04-17,20.65,12.23,16.12,10.93,0.75,,4.31,99.96,,35.85011668655506,27.166192679683295
1981-04-18,19.03,13.03,15.42,11.21,10.14,,4.17,100.16,,36.03315108227889,27.166192679683295
1981-04-19,21.56,12.18,16.61,10.59,0.48,,2.58,100.83,,36.213585491481126,27.166192679683295
1981-04-20,20.88,13.3,16.25,11.28,8.42,,2.52,100.86,,36.391386607912594,27.166192679683295
1981-04-21,22.14,12.57,16.69,12.47,0.33,,4.21,100.62,,36.566522877927405,27.166192679683295
1981-04-22,22.07,14.18,17.37,12.9,0.06,,6.15,100.07,,36.73896447275558,27.166192679683295
1981-04-23,23.6,14.07,18.29,13.89,0.46,,2.81,99.88,,36.90868325853736,27.166192679683295
1981-04-24,24.78,12.96,17.85,10.02,0.07,,3.38,100.53,,37.07565276423303,27.166192679683295
1981-04-25,26.53,11.67,18.44,10.09,0.0,,3.24,100.72,,37.239848147525834,27.166192679683295
1981-04-26,21.0,13.27,17.04,10.9,0.14,,5.73,100.31,,37.401246158839704,27.166192679683295
1981-04-27,21.36,9.93,15.41,7.06,0.01,,2.88,100.98,,37.55982510359686,27.166192679683295
1981-04-28,26.12,10.76,17.88,9.63,0.0,,3.0,101.02,,37.71556480284352,27.166192679683295
1981-04-29,23.19,13.36,17.66,11.3,0.0,,2.31,100.93,,37.868446552374245,27.166192679683295
1981-04-30,25.36,13.03,18.73,11.71,0.04,,3.63,100.29,,38.018453080487724,27.166192679683295
1981-05-01,23.54,14.14,18.02,13.96,6.79,,2.71,99.95,,38.165568504508265,27.166192679683295
1981-05-02,20.5,13.01,16.57,11.18,1.26,,5.83,100.38,,38.30977828620865,27.166192679683295
1981-05-03,24.64,12.32,17.88,10.7,6.5,,3.19,100.38,,38.45106918626991,27.166192679683295
1981-05-04,21.61,12.9,16.69,9.58,0.27,,4.59,100.45,,38.5894292179149,27.166192679683295
1981-05-05,20.48,12.21,16.21,10.08,0.11,,4.67,100.5,,38.724847599850655,27.166192679683295
1981-05-06,22.51,13.07,17.26,10.61,0.0,,4.1,101.15,,38.8573147086552,27.166192679683295
1981-05-07,28.26,11.23,19.36,12.04,0.0,,4.08,100.9,,38.98682203074173,27.166192679683295
1981-05-08,26.53,15.37,20.13,14.04,0.01,,2.72,100.58,,39.11336211403233,27.166192679683295
1981-05-09,27.04,13.59,20.09,12.34,0.0,,4.26,100.13,,39.23692851947023,27.166192679683295
1981-05-10,22.36,13.38,17.9,13.02,0.14,,2.95,100.15,,39.3575157724975,27.166192679683295
1981-05-11,24.15,10.92,17.46,9.42,0.03,,2.98,100.72,,39.475119314621104,27.166192679683295
1981-05-12,23.12,13.39,17.59,10.05,0.96,,3.56,100.79,,39.58973545518735,27.166192679683295
1981-05-13,24.24,11.27,17.35,10.84,0.47,,2.62,100.73,,39.70136132347991,27.166192679683295
1981-05-14,24.99,13.13,18.78,12.21,0.55,,2.45,100.67,,39.80999482125266,27.166192679683295
1981-05-15,18.95,14.83,16.86,13.78,6.48,,5.42,100.72,,39.91563457580322,27.166192679683295
1981-05-16,22.31,14.59,17.84,12.42,3.08,,3.74,101.15,,40.01827989368834,27.166192679683295
1981-05-17,25.84,11.62,18.89,11.08,0.0,,1.76,101.24,,40.11793071517626,27.166192679683295
1981-05-18,28.55,14.34,20.95,12.3,3.07,,2.44,101.31,,40.21458756952576,27.166192679683295
1981-05-19,30.06,15.5,22.12,14.23,0.23,,3.45,101.42,,40.30825153117515,27.166192679683295
1981-05-20,30.35,15.77,22.55,13.14,0.0,,4.3,101.3,,40.39892417691849,27.166192679683295
1981-05-21,33.2,16.76,24.08,12.58,0.0,,3.72,101.12,,40.486607544139595,27.166192679683295
1981-05-22,26.77,18.22,21.65,15.24,1.83,,2.72,101.35,,40.57130409016785,27.166192679683295
1981-05-23,25.58,16.0,20.23,13.18,0.04,,3.09,101.42,,40.65301665281348,27.166192679683295
1981-05-24,27.69,14.78,21.23,13.03,0.09,,1.99,101.17,,40.73174841213237,27.166192679683295
1981-05-25,34.68,17.47,25.27,12.54,0.0,,4.74,100.59,,40.80750285346481,27.166192679683295
1981-05-26,32.32,17.36,23.0,13.43,0.0,,4.98,100.38,,40.8802837317849,27.166192679683295
1981-05-27,23.17,14.67,18.93,11.77,0.0,,3.29,101.07,,40.950095037391385,27.166192679683295
1981-05-28,24.97,14.24,19.32,11.32,0.0,,2.99,101.44,,41.01694096296381,27.166192679683295
1981-05-29,27.37,13.73,20.65,12.17,0.0,,2.7,101.2,,41.0808258720017,27.166192679683295
1981-05-30,32.06,17.75,23.91,13.97,0.0,,4.44,100.86,,41.14175426865851,27.166192679683295
1981-05-31,30.54,18.88,24.49,13.37,0.0,,4.01,100.63,,41.19973076897604,27.166192679683295
1981-06-01,33.99,18.5,25.28,14.58,0.0,,2.1,100.74,,41.254760073519705,27.166192679683295
1981-06-02,26.16,17.68,21.72,16.14,0.0,,2.31,100.96,,41.306846941409624,27.166192679683295
1981-06-03,28.7,15.7,21.79,15.02,0.0,,2.14,101.04,,41.35599616573828,27.166192679683295
1981-06-04,25.76,17.68,21.17,14.9,0.0,,4.45,101.25,,41.402212550360396,27.166192679683295
1981-06-05,25.75,15.52,20.42,12.16,0.0,,4.13,101.31,,41.44550088803737,27.166192679683295
1981-06-06,27.57,14.57,20.76,12.36,0.0,,2.7,101.13,,41.48586593991513,27.166192679683295
1981-06-07,30.87,15.35,23.17,12.1,0.0,,1.76,101.08,,41.52331241631089,27.166192679683295
1981-06-08,31.29,17.82,24.14,13.12,0.33,,2.55,101.02,,41.55784495878252,27.166192679683295
1981-06-09,33.12,18.0,25.47,11.86,0.0,,2.87,100.89,,41.5894681234521,27.166192679683295
1981-06-10,35.32,18.46,26.79,12.29,0.0,,3.12,100.91,,41.618186365553576,27.166192679683295
1981-06-11,34.54,20.69,26.93,14.1,0.0,,1.51,101.17,,41.64400402517436,27.166192679683295
1981-06-12,30.53,19.43,24.94,16.37,0.0,,3.08,101.23,,41.6669253141597,27.166192679683295
1981-06-13,30.9,19.7,25.02,16.81,0.01,,4.35,101.07,,41.68695430414954,27.166192679683295
1981-06-14,30.53,19.59,24.85,17.08,0.0,,2.81,101.17,,41.70409491571786,27.166192679683295
1981-06-15,32.53,19.43,25.82,16.78,0.0,,1.91,101.15,,41.718350908586096,27.166192679683295
1981-06-16,34.45,21.08,27.56,15.12,0.0,,1.57,100.88,,41.72972587288361,27.166192679683295
1981-06-17,34.25,21.29,27.36,15.36,0.0,,2.18,100.52,,41.73822322143085,27.166192679683295
1981-06-18,29.32,19.45,23.53,13.37,0.0,,5.74,100.64,,41.74384618302244,27.166192679683295
1981-06-19,26.6,17.38,21.51,12.56,0.0,,3.67,100.97,,41.74659779669167,27.166192679683295
1981-06-20,27.6,17.22,21.59,11.86,0.11,,2.69,101.05,,41.74648090693923,27.166192679683295
1981-06-21,27.93,16.61,22.05,12.45,0.0,,3.21,100.94,,41.74349815991448,27.166192679683295
1981-06-22,27.47,16.5,22.25,13.03,0.0,,3.98,100.56,,41.73765200053911,27.166192679683295
1981-06-23,26.2,17.51,22.11,12.75,0.02,,3.71,100.49,,41.72894467056859,27.166192679683295
1981-06-24,25.97,18.54,21.56,13.64,0.18,,2.57,100.77,,41.7173782075892,27.166192679683295
1981-06-25,26.13,17.84,21.96,14.19,0.79,,2.88,100.6,,41.70295444495345,27.166192679683295
1981-06-26,26.12,19.11,22.32,15.7,0.19,,4.34,100.67,,41.685675012659466,27.166192679683295
1981-06-27,31.83,17.29,24.48,15.59,0.66,,3.08,100.72,,41.66554133918465,27.166192679683295
1981-06-28,34.75,21.63,26.68,19.25,0.71,,4.75,100.67,,41.64255465428665,27.166192679683295
1981-06-29,28.0,20.21,23.48,15.9,0.0,,4.31,101.18,,41.616715992788784,27.166192679683295
1981-06-30,29.91,20.03,24.42,17.7,0.01,,2.85,101.1,,41.58802619936958,27.166192679683295
1981-07-01,30.97,19.86,25.07,16.01,0.0,,3.0,100.89,,41.556485934379474,27.166192679683295
1981-07-02,40.3,20.73,29.95,17.01,0.57,,4.35,100.5,,41.52209568070986,27.166192679683295
1981-07-03,32.25,22.11,26.53,18.81,0.01,,3.87,100.84,,41.48485575174177,27.166192679683295
1981-07-04,28.37,19.81,23.99,16.37,0.0,,4.92,101.35,,41.44476630040353,27.166192679683295
1981-07-05,27.4,18.55,22.72,15.1,0.0,,4.29,101.38,,41.401827329367514,27.166192679683295
1981-07-06,28.44,18.77,23.45,16.13,0.0,,4.1,101.39,,41.35603870241708,27.166192679683295
1981-07-07,30.89,18.46,24.58,15.58,0.0,,2.77,101.3,,41.307400157015124,27.166192679683295
1981-07-08,31.95,19.63,25.66,15.04,0.0,,3.79,100.97,,41.25591131810522,27.166192679683295
1981-07-09,34.3,22.46,27.5,17.27,0.06,,3.31,100.51,,41.20157171317546,27.166192679683295
1981-07-10,31.19,21.05,25.81,18.35,0.18,,2.19,100.5,,41.14438078861438,27.166192679683295
1981-07-11,29.0,20.82,24.36,17.5,0.02,,4.54,100.81,,41.08433792738547,27.166192679683295
1981-07-12,29.23,20.92,24.52,17.32,0.11,,6.01,100.98,,41.02144246804553,27.166192679683295
1981-07-13,28.87,20.46,24.3,17.07,0.0,,5.85,101.14,,40.955693725128384,27.166192679683295
1981-07-14,28.25,20.32,24.08,17.04,0.02,,6.05,101.06,,40.887091010912656,27.166192679683295
1981-07-15,29.52,20.47,24.67,17.33,0.39,,4.17,101.15,,40.81563365858811,27.166192679683295
1981-07-16,30.99,18.89,24.49,16.74,0.0,,2.71,101.16,,40.74132104683114,27.166192679683295
1981-07-17,35.45,19.19,27.16,15.49,0.07,,1.81,100.84,,40.664152625795076,27.166192679683295
1981-07-18,40.61,21.69,29.17,16.0,0.0,,4.6,100.27,,40.58412794451599,27.166192679683295
1981-07-19,26.4,20.56,22.9,12.6,0.0,,7.96,101.06,,40.50124667972928,27.166192679683295
1981-07-20,26.03,20.1,22.7,13.92,0.03,,7.78,101.14,,40.41550866608684,27.166192679683295
1981-07-21,27.96,20.07,23.61,16.48,0.12,,5.14,101.07,,40.32691392775834,27.166192679683295
1981-07-22,34.04,19.24,26.1,15.73,0.0,,2.59,100.8,,40.23546271139427,27.166192679683295
1981-07-23,38.85,21.34,29.99,14.9,0.0,,4.17,100.5,,40.14115552042191,27.166192679683295
1981-07-24,39.43,23.35,29.48,15.01,0.0,,3.6,100.66,,40.04399315063923,27.166192679683295
1981-07-25,28.23,20.79,23.98,15.82,0.0,,5.77,101.38,,39.943976727064715,27.166192679683295
1981-07-26,26.77,20.41,23.09,13.86,0.0,,6.02,101.55,,39.841107741995174,27.166192679683295
1981-07-27,27.52,19.96,23.12,14.18,0.0,,6.09,101.32,,39.735388094216425,27.166192679683295
1981-07-28,28.04,19.75,23.5,15.6,0.44,,3.74,101.06,,39.626820129305955,27.166192679683295
1981-07-29,30.66,19.55,24.87,16.49,0.0,,2.16,101.2,,39.515406680959494,27.166192679683295
1981-07-30,34.61,19.97,27.31,15.25,0.0,,3.62,101.3,,39.40115111326791,27.166192679683295
1981-07-31,35.64,20.6,27.94,12.61,0.0,,3.84,101.11,,39.28405736386422,27.166192679683295
1981-08-01,35.69,20.96,27.94,15.02,0.0,,5.38,100.83,,39.16412998785518,27.166192679683295
1981-08-02,35.11,20.48,27.57,14.18,0.0,,4.0,101.03,,39.041374202445574,27.166192679683295
1981-08-03,34.24,19.97,26.83,15.16,0.0,,2.44,101.46,,38.915795932158915,27.166192679683295
1981-08-04,35.45,21.52,27.91,17.09,0.01,,1.96,101.31,,38.78740185455228,27.166192679683295
1981-08-05,35.57,21.25,28.24,17.09,0.01,,2.13,100.95,,38.656199446319334,27.166192679683295
1981-08-06,38.84,22.99,30.32,14.05,0.02,,1.77,100.7,,38.52219702967019,27.166192679683295
1981-08-07,38.42,23.97,31.02,13.06,0.0,,2.06,100.67,,38.38540381887388,27.166192679683295
1981-08-08,39.8,24.83,30.84,15.25,0.0,,2.44,100.8,,38.245829966844866,27.166192679683295
1981-08-09,36.43,24.85,29.92,16.96,0.12,,3.21,100.88,,38.10348661165231,27.166192679683295
1981-08-10,36.56,22.77,28.34,17.39,0.0,,3.8,100.88,,37.958385922828136,27.166192679683295
1981-08-11,32.09,22.82,26.32,17.14,0.19,,2.76,100.81,,37.8105411473476,27.166192679683295
1981-08-12,31.84,22.39,26.02,17.58,0.38,,2.93,100.72,,37.659966655154186,27.166192679683295
1981-08-13,32.08,21.72,25.47,18.18,1.71,,2.13,100.64,,37.506677984099824,27.166192679683295
1981-08-14,29.54,20.5,24.8,17.33,0.17,,4.05,100.8,,37.350691884169834,27.166192679683295
1981-08-15,30.84,20.21,25.3,17.63,0.01,,3.27,100.96,,37.192026360862464,27.166192679683295
1981-08-16,31.17,20.86,25.37,16.56,0.0,,2.25,100.97,,37.0307007175922,27.166192679683295
1981-08-17,31.99,19.61,25.43,16.79,0.0,,2.74,100.97,,36.86673559698739,27.166192679683295
1981-08-18,28.41,20.94,24.81,18.91,0.32,,3.66,101.12,,36.70015302095292,27.166192679683295
1981-08-19,31.58,20.91,25.61,18.22,0.0,,2.72,101.16,,36.53097642937097,27.166192679683295
1981-08-20,35.5,19.8,27.56,16.97,0.01,,1.79,100.62,,36.35923071731411,27.166192679683295
1981-08-21,32.54,21.54,26.42,17.35,0.03,,3.45,100.45,,36.1849422706481,27.166192679683295
1981-08-22,32.21,22.51,26.53,18.09,0.09,,1.89,100.87,,36.00813899990387,27.166192679683295
1981-08-23,29.79,22.04,25.82,18.59,0.21,,2.33,100.93,,35.828850372301865,27.166192679683295
1981-08-24,29.3,22.31,25.24,17.77,1.2,,4.56,100.73,,35.64710744181551,27.166192679683295
1981-08-25,28.79,21.09,25.05,15.62,0.06,,4.52,101.1,,35.46294287716433,27.166192679683295
1981-08-26,27.67,20.54,23.71,13.33,0.01,,3.61,101.59,,35.27639098763214,27.166192679683295
1981-08-27,28.32,19.18,23.42,14.25,0.0,,3.11,101.64,,35.087487746609824,27.166192679683295
1981-08-28,30.22,18.66,23.94,12.42,0.0,,1.73,101.21,,34.896270812768115,27.166192679683295
1981-08-29,33.06,17.88,25.33,13.06,0.0,,2.92,100.81,,34.70277954877058,27.166192679683295
1981-08-30,36.84,20.58,28.46,16.08,0.0,,3.6,100.58,,34.50705503744312,27.166192679683295
1981-08-31,34.21,22.43,27.27,17.48,0.77,,2.21,100.87,,34.30914009532208,27.166192679683295
1981-09-01,36.68,21.55,28.26,17.77,0.27,,1.38,100.9,,34.109079283509566,27.166192679683295
1981-09-02,32.05,22.87,26.57,18.62,0.03,,3.03,101.09,,33.90691891577107,27.166192679683295
1981-09-03,29.98,22.08,25.15,17.89,0.77,,2.58,101.2,,33.702707063816966,27.166192679683295
1981-09-04,30.88,20.64,25.06,16.64,3.07,,2.5,101.13,,33.496493559716704,27.166192679683295
1981-09-05,28.72,20.02,23.73,15.18,0.01,,3.75,101.2,,33.28832999540168,27.166192679683295
1981-09-06,28.17,20.16,23.54,17.08,1.76,,3.43,101.28,,33.07826971921959,27.166192679683295
1981-09-07,27.49,19.83,23.18,17.01,1.42,,3.05,101.45,,32.8663678295111,27.166192679683295
1981-09-08,28.63,19.78,23.58,17.28,0.0,,2.24,101.66,,32.65268116518659,27.166192679683295
1981-09-09,31.33,18.85,24.81,15.05,0.0,,2.31,101.53,,32.43726829328887,27.166192679683295
1981-09-10,37.52,19.75,27.9,14.99,0.01,,1.91,100.96,,32.220189493534704,27.166192679683295
1981-09-11,32.14,21.81,26.06,17.02,0.01,,2.85,100.88,,32.00150673983672,27.166192679683295
1981-09-12,33.32,20.12,25.91,16.21,0.0,,1.77,100.93,,31.78128367881371,27.166192679683295
1981-09-13,33.14,21.47,26.55,17.33,0.09,,1.55,101.14,,31.55958560530621,27.166192679683295
1981-09-14,31.63,20.97,25.4,17.68,0.01,,2.8,101.32,,31.336479434920992,27.166192679683295
1981-09-15,29.78,20.74,24.52,16.99,0.0,,4.35,101.29,,31.11203367363641,27.166192679683295
1981-09-16,29.76,20.18,24.09,16.95,0.0,,2.57,101.27,,30.886318384507486,27.166192679683295
1981-09-17,31.75,18.7,24.02,16.64,0.0,,1.87,101.12,,30.659405151517596,27.166192679683295
1981-09-18,33.68,19.59,25.99,17.49,1.97,,2.01,100.87,,30.431367040630406,27.166192679683295
1981-09-19,32.85,22.37,26.26,18.53,2.48,,1.82,100.85,,30.202278558103405,27.166192679683295
