Date,T2M_MAX,T2M_MIN,T2M,T2MDEW,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,PS,ReferenceET,Ra,EstimatedElevation_m
1983-03-29,40.99,26.65,33.38,5.71,0.0,,3.41,97.67,,37.27200060242913,258.1077831204352
1983-03-30,37.8,23.19,30.28,-0.26,0.0,,2.39,97.84,,37.334040112166655,258.1077831204352
1983-03-31,37.2,21.25,29.65,-0.98,0.0,,2.19,98.0,,37.3940597313033,258.1077831204352
1983-04-01,38.44,22.17,30.28,-1.59,0.0,,2.09,98.01,,37.452054454617056,258.1077831204352
1983-04-02,39.34,22.18,31.08,2.57,0.0,,1.84,98.04,,37.50802157198591,258.1077831204352
1983-04-03,36.8,25.66,30.71,15.42,0.07,,1.98,98.11,,37.56196064978356,258.1077831204352
1983-04-04,38.29,25.78,31.59,16.69,0.0,,2.46,98.16,,37.613873509124424,258.1077831204352
1983-04-05,42.19,24.9,33.14,0.7,0.0,,3.2,98.03,,37.66376420100714,258.1077831204352
1983-04-06,42.04,23.61,32.62,2.2,0.0,,3.12,97.89,,37.71163897841244,258.1077831204352
1983-04-07,40.88,24.14,32.26,0.95,0.0,,3.68,97.89,,37.75750626541604,258.1077831204352
1983-04-08,41.07,23.54,32.18,-0.35,0.0,,2.86,97.88,,37.80137662338354,258.1077831204352
1983-04-09,41.11,22.6,32.41,-3.39,0.0,,2.08,97.86,,37.843262714318385,258.1077831204352
1983-04-10,41.43,25.21,33.79,7.7,0.01,,1.95,97.78,,37.88317926144039,258.1077831204352
1983-04-11,39.19,27.71,33.04,16.09,0.03,,3.36,98.0,,37.92114300707548,258.1077831204352
1983-04-12,40.37,28.14,34.09,13.91,0.01,,2.81,98.05,,37.957172667943354,258.1077831204352
1983-04-13,40.54,25.89,32.64,1.39,0.0,,3.96,98.11,,37.99128888793285,258.1077831204352
1983-04-14,40.41,24.45,31.84,-2.91,0.0,,3.01,98.06,,38.02351418845962,258.1077831204352
1983-04-15,40.0,22.23,31.12,-6.19,0.0,,2.6,98.09,,38.05387291650386,258.1077831204352
1983-04-16,40.63,22.09,31.84,-6.8,0.0,,2.07,98.06,,38.08239119042973,258.1077831204352
1983-04-17,41.56,23.38,33.03,-5.88,0.0,,2.34,97.92,,38.109096843691084,258.1077831204352
1983-04-18,41.73,24.89,33.31,-0.45,0.0,,2.75,97.88,,38.13401936653084,258.1077831204352
1983-04-19,42.05,23.77,32.97,2.49,0.0,,3.3,97.97,,38.15718984578434,258.1077831204352
1983-04-20,42.43,24.45,33.7,-0.64,0.0,,3.21,98.06,,38.178640902898636,258.1077831204352
1983-04-21,41.17,26.39,33.84,10.14,0.0,,2.76,98.07,,38.19840663028249,258.1077831204352
1983-04-22,41.86,26.75,33.58,5.2,0.0,,2.65,97.98,,38.216522526102764,258.1077831204352
1983-04-23,40.4,24.5,31.94,-5.45,0.0,,3.36,97.93,,38.23302542764453,258.1077831204352
1983-04-24,40.69,24.72,33.49,9.84,0.0,,2.43,97.89,,38.247953443353545,258.1077831204352
1983-04-25,39.73,29.32,34.5,17.13,0.0,,2.7,97.96,,38.26134588368016,258.1077831204352
1983-04-26,42.03,29.29,35.32,14.46,0.0,,2.38,97.91,,38.273243190844205,258.1077831204352
1983-04-27,42.29,27.79,35.11,14.08,0.0,,2.3,97.91,,38.28368686764088,258.1077831204352
1983-04-28,43.33,28.76,35.48,5.17,0.0,,2.01,97.88,,38.292719405407375,258.1077831204352
1983-04-29,43.88,26.81,34.77,1.72,0.0,,2.7,97.93,,38.300384211269375,258.1077831204352
1983-04-30,42.66,25.67,34.47,-0.24,0.0,,3.11,97.96,,38.306725534786466,258.1077831204352
1983-05-01,42.2,26.46,34.36,4.22,0.12,,2.79,97.89,,38.31178839411399,258.1077831204352
1983-05-02,42.58,26.75,34.13,4.84,0.16,,2.78,97.89,,38.31561850179809,258.1077831204352
1983-05-03,41.3,26.63,33.95,12.29,0.2,,2.09,97.88,,38.318262190319054,258.1077831204352
1983-05-04,42.84,27.6,34.84,9.65,0.01,,2.42,97.98,,38.31976633749679,258.1077831204352
1983-05-05,42.72,26.84,34.94,8.23,0.18,,1.62,97.97,,38.320178291869645,258.1077831204352
1983-05-06,42.73,26.01,34.79,14.19,0.02,,1.93,97.9,,38.31954579815684,258.1077831204352
1983-05-07,43.34,28.65,35.94,13.64,0.05,,2.25,97.85,,38.31791692291111,258.1077831204352
1983-05-08,43.26,28.09,35.72,13.39,0.08,,2.38,97.93,,38.31533998046716,258.1077831204352
1983-05-09,44.14,28.63,36.62,13.55,0.04,,2.31,97.93,,38.31186345928765,258.1077831204352
1983-05-10,43.28,29.35,36.24,15.86,0.0,,3.51,97.85,,38.30753594880643,258.1077831204352
1983-05-11,42.96,29.44,36.06,16.94,1.02,,4.05,97.73,,38.30240606686544,258.1077831204352
1983-05-12,42.53,29.9,36.49,18.19,0.27,,4.19,97.81,,38.29652238783883,258.1077831204352
1983-05-13,39.09,30.52,35.16,18.76,1.28,,3.69,97.98,,38.289933371534445,258.1077831204352
1983-05-14,38.44,27.28,33.05,19.43,0.64,,5.28,97.94,,38.28268729295979,258.1077831204352
1983-05-15,37.13,25.98,30.26,21.02,9.09,,4.85,97.97,,38.274832173036074,258.1077831204352
1983-05-16,37.24,26.0,31.52,20.23,0.19,,4.58,97.92,,38.26641571034043,258.1077831204352
1983-05-17,39.02,26.94,33.14,19.55,1.53,,3.1,97.97,,38.25748521395323,258.1077831204352
1983-05-18,40.22,27.91,34.17,19.0,1.54,,3.25,97.92,,38.24808753748342,258.1077831204352
1983-05-19,39.84,27.51,33.58,20.4,1.18,,4.69,97.96,,38.2382690143417,258.1077831204352
1983-05-20,35.64,28.17,32.07,21.14,0.04,,4.24,97.96,,38.228075394327455,258.1077831204352
1983-05-21,35.33,28.27,31.79,20.14,0.16,,3.21,97.95,,38.217551781591936,258.1077831204352
1983-05-22,35.99,27.47,31.42,20.36,1.66,,4.37,98.04,,38.20674257403664,258.1077831204352
1983-05-23,38.01,25.64,31.99,19.9,2.72,,3.9,97.97,,38.19569140420223,258.1077831204352
1983-05-24,38.12,26.12,32.16,19.8,2.64,,4.54,98.0,,38.1844410816999,258.1077831204352
1983-05-25,35.05,26.9,31.3,20.96,2.79,,3.05,98.1,,38.173033537233664,258.1077831204352
1983-05-26,35.72,26.3,31.17,21.33,6.89,,3.65,98.16,,38.16150976825867,258.1077831204352
1983-05-27,36.82,26.58,31.6,20.29,2.93,,3.45,98.15,,38.149909786317146,258.1077831204352
1983-05-28,39.17,26.81,32.8,18.43,1.66,,3.05,98.04,,38.138272566091025,258.1077831204352
1983-05-29,38.04,26.04,31.9,19.88,6.15,,3.64,97.92,,38.12663599620597,258.1077831204352
1983-05-30,37.47,25.8,31.73,21.88,5.83,,3.86,97.82,,38.11503683182007,258.1077831204352
1983-05-31,39.41,26.64,32.86,20.97,1.53,,3.38,97.88,,38.10351064902613,258.1077831204352
1983-06-01,37.66,26.74,32.08,20.97,2.72,,3.83,98.04,,38.092091801094625,258.1077831204352
1983-06-02,32.94,26.7,29.48,21.77,6.86,,2.54,98.23,,38.080813376581325,258.1077831204352
1983-06-03,36.15,25.78,29.82,18.96,0.73,,3.42,98.14,,38.06970715932114,258.1077831204352
1983-06-04,37.76,24.12,30.99,19.36,1.77,,3.6,98.2,,38.05880359032745,258.1077831204352
1983-06-05,39.17,25.66,32.54,18.87,1.22,,3.11,98.13,,38.04813173161371,258.1077831204352
1983-06-06,37.04,26.55,31.9,20.69,7.68,,2.45,98.0,,38.03771923195221,258.1077831204352
1983-06-07,36.88,25.58,31.46,20.91,4.38,,2.95,98.01,,38.02759229458274,258.1077831204352
1983-06-08,36.12,26.12,31.28,21.9,9.03,,2.81,98.07,,38.01777564688207,258.1077831204352
1983-06-09,33.43,25.75,29.33,22.2,5.71,,3.34,98.22,,38.008292512003685,258.1077831204352
1983-06-10,38.13,24.59,31.14,20.22,1.0,,3.17,98.16,,37.999164582495126,258.1077831204352
1983-06-11,33.34,26.36,29.21,21.48,1.07,,4.35,98.23,,37.99041199589957,258.1077831204352
1983-06-12,33.28,25.2,29.39,20.04,0.57,,3.12,98.31,,37.9820533123462,258.1077831204352
1983-06-13,40.15,25.22,32.66,16.97,0.37,,2.75,98.14,,37.97410549413347,258.1077831204352
1983-06-14,40.43,25.47,32.97,18.74,0.69,,3.85,98.1,,37.966583887307706,258.1077831204352
1983-06-15,35.7,26.77,30.83,21.27,3.72,,4.27,98.36,,37.95950220523894,258.1077831204352
1983-06-16,33.54,25.41,29.41,20.38,1.3,,3.05,98.5,,37.9528725141948,258.1077831204352
1983-06-17,33.08,25.01,29.21,20.7,5.67,,2.05,98.54,,37.94670522091269,258.1077831204352
1983-06-18,34.59,25.71,30.44,20.56,4.56,,1.6,98.48,,37.9410090621697,258.1077831204352
1983-06-19,36.74,26.49,31.56,19.72,3.0,,3.29,98.29,,37.935791096349284,258.1077831204352
1983-06-20,38.25,25.31,31.69,20.26,5.63,,3.22,98.31,,37.93105669700293,258.1077831204352
1983-06-21,33.96,25.27,29.44,22.31,12.77,,3.52,98.5,,37.92680954840513,258.1077831204352
1983-06-22,32.77,23.87,28.69,22.18,12.57,,3.08,98.29,,37.92305164309884,258.1077831204352
1983-06-23,32.53,25.31,28.64,21.89,3.89,,3.91,98.15,,37.91978328142901,258.1077831204352
1983-06-24,31.23,24.37,27.72,23.23,19.11,,3.69,98.31,,37.91700307306078,258.1077831204352
1983-06-25,33.33,24.25,28.82,21.16,0.95,,2.47,98.5,,37.91470794047922,258.1077831204352
1983-06-26,33.81,24.95,29.38,20.77,1.65,,2.33,98.47,,37.91289312446638,258.1077831204352
1983-06-27,36.99,24.62,30.91,20.49,0.75,,2.72,98.31,,37.911552191552275,258.1077831204352
1983-06-28,32.98,25.38,29.25,21.45,0.72,,3.81,98.25,,37.91067704343457,258.1077831204352
1983-06-29,34.69,24.96,29.63,21.03,1.89,,4.1,98.17,,37.91025792836291,258.1077831204352
1983-06-30,35.48,24.37,29.59,21.42,0.77,,3.78,98.23,,37.910283454482055,258.1077831204352
1983-07-01,35.69,24.29,30.18,20.82,0.55,,3.06,98.25,,37.91074060512867,258.1077831204352
1983-07-02,37.12,25.69,31.2,20.4,0.74,,3.42,98.15,,37.91161475607513,258.1077831204352
1983-07-03,37.57,25.16,31.37,19.97,0.74,,3.37,98.18,,37.912889694713634,258.1077831204352
1983-07-04,38.06,25.41,31.45,20.09,0.47,,3.39,98.11,,37.9145476411733,258.1077831204352
1983-07-05,34.01,24.3,29.2,20.63,2.64,,3.3,98.29,,37.91656927136169,258.1077831204352
1983-07-06,34.96,24.47,29.79,21.13,3.94,,3.08,98.31,,37.91893374192173,258.1077831204352
1983-07-07,31.84,25.4,28.35,22.2,9.11,,3.43,98.31,,37.92161871709384,258.1077831204352
1983-07-08,32.54,24.83,28.14,21.23,4.72,,2.48,98.37,,37.92460039747226,258.1077831204352
1983-07-09,35.65,23.18,29.55,20.54,3.74,,1.8,98.27,,37.927853550642645,258.1077831204352
1983-07-10,37.39,24.72,30.4,20.87,1.84,,3.51,98.08,,37.93135154368786,258.1077831204352
1983-07-11,32.01,25.62,28.69,22.42,8.12,,3.15,98.24,,37.93506637754633,258.1077831204352
1983-07-12,33.29,24.64,28.67,21.53,1.36,,2.33,98.4,,37.938968723206344,258.1077831204352
1983-07-13,37.11,24.56,30.43,20.29,1.55,,2.15,98.33,,37.943027959717945,258.1077831204352
1983-07-14,33.21,25.09,28.47,21.31,1.01,,4.72,98.21,,37.94721221400215,258.1077831204352
1983-07-15,32.95,23.8,28.04,21.8,3.48,,3.7,98.21,,37.95148840243528,258.1077831204352
1983-07-16,34.66,23.46,29.14,21.4,2.36,,3.39,98.18,,37.95582227418425,258.1077831204352
1983-07-17,33.99,25.46,29.22,21.52,2.4,,3.35,98.23,,37.96017845626633,258.1077831204352
1983-07-18,33.24,23.63,28.26,19.15,1.13,,2.86,98.46,,37.96452050030476,258.1077831204352
1983-07-19,36.24,23.88,30.27,19.04,2.03,,2.04,98.42,,37.968810930948976,258.1077831204352
1983-07-20,38.07,25.45,31.58,19.3,4.41,,2.9,98.15,,37.97301129592593,258.1077831204352
1983-07-21,33.42,25.96,29.18,21.8,3.41,,2.93,98.3,,37.9770822176861,258.1077831204352
1983-07-22,34.31,24.9,29.59,21.06,3.47,,3.06,98.37,,37.98098344660537,258.1077831204352
1983-07-23,34.25,24.68,29.12,21.48,4.22,,3.23,98.28,,37.98467391570076,258.1077831204352
1983-07-24,35.16,24.18,29.65,21.45,1.87,,3.08,98.2,,37.98811179681563,258.1077831204352
1983-07-25,32.1,24.86,28.4,22.1,5.53,,3.26,98.22,,37.991254558226345,258.1077831204352
1983-07-26,30.98,24.37,27.8,22.57,17.73,,2.36,98.32,,37.99405902362019,258.1077831204352
1983-07-27,31.9,23.57,27.43,21.45,8.4,,2.24,98.36,,37.996481432390354,258.1077831204352
1983-07-28,33.34,23.49,28.48,21.23,4.29,,2.28,98.35,,37.998477501191616,258.1077831204352
1983-07-29,33.83,24.8,29.06,22.1,8.43,,3.09,98.22,,38.000002486696324,258.1077831204352
1983-07-30,29.79,24.58,26.81,22.91,5.79,,2.86,98.31,,38.00101124948799,258.1077831204352
1983-07-31,30.51,22.58,26.55,21.26,1.5,,2.3,98.39,,38.001458319025886,258.1077831204352
1983-08-01,33.08,22.58,28.06,20.67,1.61,,1.68,98.51,,38.00129795961147,258.1077831204352
1983-08-02,34.09,24.07,29.24,19.96,1.05,,1.81,98.37,,38.000484237284,258.1077831204352
1983-08-03,33.99,24.9,28.55,21.1,7.18,,2.95,98.32,,37.998971087569714,258.1077831204352
1983-08-04,31.85,23.4,27.35,22.03,1.98,,3.47,98.47,,37.996712384005946,258.1077831204352
1983-08-05,31.57,24.05,27.79,21.05,2.12,,1.75,98.46,,37.99366200735859,258.1077831204352
1983-08-06,36.23,24.4,30.19,19.58,0.03,,1.59,98.28,,37.98977391544814,258.1077831204352
1983-08-07,33.79,24.68,28.65,22.33,10.61,,2.77,98.29,,37.985002213497246,258.1077831204352
1983-08-08,31.52,23.47,27.24,21.74,2.62,,2.86,98.55,,37.97930122490932,258.1077831204352
1983-08-09,34.45,22.36,28.71,19.91,0.14,,1.49,98.65,,37.972625562385915,258.1077831204352
1983-08-10,36.81,23.66,30.16,20.13,0.13,,3.46,98.32,,37.9649301992873,258.1077831204352
1983-08-11,34.88,25.06,29.66,21.19,0.95,,3.4,98.29,,37.95617054113895,258.1077831204352
1983-08-12,34.94,24.26,29.08,20.78,0.48,,2.87,98.38,,37.94630249718414,258.1077831204352
1983-08-13,35.02,22.89,28.96,20.08,0.23,,3.09,98.49,,37.93528255188091,258.1077831204352
1983-08-14,31.77,23.99,27.67,22.49,20.67,,3.19,98.46,,37.923067836239916,258.1077831204352
1983-08-15,33.37,23.39,28.23,22.12,5.66,,2.12,98.46,,37.90961619889779,258.1077831204352
1983-08-16,34.08,23.22,28.7,21.3,4.3,,2.4,98.37,,37.89488627681927,258.1077831204352
1983-08-17,31.86,23.96,27.75,21.54,6.08,,3.03,98.39,,37.878837565520385,258.1077831204352
1983-08-18,29.81,23.34,26.68,21.83,7.93,,2.39,98.52,,37.86143048870334,258.1077831204352
1983-08-19,31.39,23.26,27.44,21.92,11.3,,1.62,98.52,,37.84262646719361,258.1077831204352
1983-08-20,30.82,23.07,27.0,21.99,8.4,,1.42,98.5,,37.82238798706846,258.1077831204352
1983-08-21,30.32,23.78,26.71,22.23,7.88,,1.83,98.41,,37.800678666866716,258.1077831204352
1983-08-22,32.72,22.68,27.49,20.9,1.8,,2.34,98.35,,37.77746332376828,258.1077831204352
1983-08-23,31.48,23.22,26.93,20.94,5.85,,2.78,98.44,,37.752708038633415,258.1077831204352
1983-08-24,33.83,22.41,28.36,20.6,1.89,,2.1,98.4,,37.726380219791054,258.1077831204352
1983-08-25,34.98,23.8,29.27,20.35,1.57,,2.87,98.31,,37.6984486654669,258.1077831204352
1983-08-26,30.1,23.99,26.92,21.96,2.84,,2.55,98.43,,37.66888362474272,258.1077831204352
1983-08-27,30.82,22.6,26.79,21.17,1.83,,2.14,98.51,,37.63765685693944,258.1077831204352
1983-08-28,33.54,22.6,28.26,20.31,1.57,,1.32,98.42,,37.60474168931817,258.1077831204352
1983-08-29,34.92,23.5,29.1,20.29,1.1,,1.77,98.23,,37.57011307299537,258.1077831204352
1983-08-30,32.74,24.82,28.57,21.36,2.34,,2.27,98.38,,37.53374763696981,258.1077831204352
1983-08-31,34.6,23.39,28.96,20.89,0.92,,1.73,98.4,,37.49562374016199,258.1077831204352
1983-09-01,36.08,23.8,29.88,21.11,1.78,,2.93,98.16,,37.45572152136872,258.1077831204352
1983-09-02,32.02,24.39,28.04,22.4,3.96,,2.54,98.32,,37.41402294703878,258.1077831204352
1983-09-03,29.98,23.42,26.83,21.63,3.89,,1.43,98.53,,37.37051185677834,258.1077831204352
1983-09-04,35.7,22.54,29.22,19.24,0.83,,1.65,98.25,,37.32517400649884,258.1077831204352
1983-09-05,37.67,23.09,29.95,19.7,4.84,,2.2,98.01,,37.277997109122616,258.1077831204352
1983-09-06,35.6,23.97,29.2,20.28,1.65,,2.89,98.17,,37.228970872766624,258.1077831204352
1983-09-07,32.94,23.37,28.04,21.07,2.21,,2.25,98.32,,37.17808703632758,258.1077831204352
1983-09-08,35.8,23.5,29.47,19.84,0.16,,2.03,98.28,,37.125339402397145,258.1077831204352
1983-09-09,36.0,24.32,29.71,19.57,3.69,,2.65,98.28,,37.070723867439405,258.1077831204352
1983-09-10,35.22,24.57,29.37,20.34,2.97,,2.51,98.32,,37.01423844916844,258.1077831204352
1983-09-11,35.32,23.54,29.33,20.12,0.71,,2.39,98.35,,36.95588331106805,258.1077831204352
1983-09-12,35.28,23.73,29.15,20.64,3.16,,2.8,98.31,,36.895660784001215,258.1077831204352
1983-09-13,35.07,23.99,29.33,20.54,0.8,,2.59,98.31,,36.83357538486203,258.1077831204352
1983-09-14,33.51,24.34,28.67,20.8,1.22,,3.01,98.43,,36.769633832228045,258.1077831204352
1983-09-15,34.45,23.76,28.88,20.44,1.87,,2.07,98.44,,36.70384505897683,258.1077831204352
1983-09-16,34.43,23.79,28.92,20.22,2.08,,2.35,98.38,,36.63622022183608,258.1077831204352
1983-09-17,33.24,24.15,27.79,21.67,7.58,,2.09,98.38,,36.5667727078422,258.1077831204352
1983-09-18,32.28,23.45,27.36,21.83,1.97,,1.8,98.41,,36.495518137688485,258.1077831204352
1983-09-19,34.65,23.43,28.75,20.61,1.55,,1.33,98.36,,36.422474365949654,258.1077831204352
1983-09-20,36.8,22.74,29.61,20.19,0.17,,2.52,98.31,,36.34766147817549,258.1077831204352
1983-09-21,36.3,23.26,29.55,20.15,3.9,,2.58,98.31,,36.271101784852675,258.1077831204352
1983-09-22,32.94,24.35,28.46,20.96,4.27,,2.2,98.32,,36.1928198122393,258.1077831204352
1983-09-23,33.35,24.02,28.72,20.0,0.02,,1.47,98.4,,36.112842290083314,258.1077831204352
1983-09-24,37.19,22.32,29.67,18.92,0.01,,1.7,98.28,,36.031198136241386,258.1077831204352
1983-09-25,37.01,23.94,30.17,19.44,0.02,,2.24,98.27,,35.9479184382214,258.1077831204352
1983-09-26,36.22,24.73,29.29,14.86,0.03,,2.66,98.3,,35.86303643167694,258.1077831204352
1983-09-27,35.5,21.56,28.54,18.15,0.04,,1.77,98.33,,35.77658747588862,258.1077831204352
1983-09-28,37.05,23.89,30.29,18.48,1.38,,1.82,98.3,,35.68860902627238,258.1077831204352
1983-09-29,37.4,24.23,30.62,18.58,0.98,,1.74,98.27,,35.599140603960706,258.1077831204352
1983-09-30,38.43,23.92,30.74,18.68,0.68,,2.0,98.29,,35.508223762508216,258.1077831204352
1983-10-01,37.78,24.68,30.79,20.08,0.45,,2.6,98.35,,35.41590205177848,258.1077831204352
1983-10-02,36.52,24.8,30.17,20.38,1.34,,3.01,98.32,,35.32222097907387,258.1077831204352
1983-10-03,34.52,25.25,29.73,20.44,4.82,,2.75,98.35,,35.22722796757557,258.1077831204352
1983-10-04,35.73,23.69,30.03,19.47,1.51,,1.47,98.4,,35.13097231216573,258.1077831204352
1983-10-05,36.97,24.1,30.36,18.56,2.88,,1.72,98.47,,35.03350513270792,258.1077831204352
1983-10-06,37.51,24.58,29.38,14.47,0.0,,1.85,98.48,,34.934879324867254,258.1077831204352
1983-10-07,37.26,21.5,28.71,13.04,0.0,,1.72,98.3,,34.83514950855477,258.1077831204352
1983-10-08,37.75,21.41,28.77,11.77,0.0,,1.5,98.16,,34.73437197408574,258.1077831204352
1983-10-09,37.61,20.71,28.68,13.41,0.0,,1.99,98.17,,34.6326046261441,258.1077831204352
1983-10-10,37.25,21.02,28.27,12.56,0.0,,2.22,98.3,,34.52990692564971,258.1077831204352
1983-10-11,37.23,19.96,28.39,9.52,0.0,,1.85,98.38,,34.42633982962747,258.1077831204352
1983-10-12,37.76,20.95,29.21,8.46,0.0,,1.57,98.28,,34.321965729180924,258.1077831204352
1983-10-13,37.36,21.27,29.06,15.3,0.0,,2.24,98.24,,34.21684838567497,258.1077831204352
1983-10-14,37.13,23.15,29.49,16.16,0.0,,1.94,98.25,,34.11105286523536,258.1077831204352
1983-10-15,37.46,20.72,28.39,9.94,0.0,,2.12,98.26,,34.00464547167374,258.1077831204352
1983-10-16,36.86,19.47,27.96,7.54,0.0,,1.84,98.27,,33.89769367794991,258.1077831204352
1983-10-17,36.89,19.52,27.82,7.01,0.0,,2.22,98.24,,33.79026605628316,258.1077831204352
1983-10-18,36.4,20.15,27.65,7.58,0.0,,1.72,98.23,,33.68243220702701,258.1077831204352
1983-10-19,36.27,20.64,27.58,8.48,0.0,,1.6,98.25,,33.57426268642128,258.1077831204352
1983-10-20,36.38,19.92,27.85,5.24,0.0,,1.88,98.31,,33.46582893333686,258.1077831204352
1983-10-21,36.99,22.03,28.67,8.14,0.0,,1.57,98.24,,33.35720319512845,258.1077831204352
1983-10-22,36.58,20.26,28.13,12.66,0.0,,2.21,98.26,,33.24845845271051,258.1077831204352
1983-10-23,36.5,20.11,27.47,9.6,0.0,,2.29,98.37,,33.139668344971355,258.1077831204352
1983-10-24,36.44,18.78,26.79,3.25,0.0,,2.56,98.34,,33.030907092639815,258.1077831204352
1983-10-25,36.46,18.02,26.84,5.33,0.0,,2.42,98.39,,32.92224942171781,258.1077831204352
1983-10-26,35.99,20.42,27.36,7.7,0.0,,2.29,98.51,,32.81377048659138,258.1077831204352
1983-10-27,37.03,18.18,27.31,2.59,0.0,,2.36,98.45,,32.70554579293069,258.1077831204352
1983-10-28,36.96,19.55,27.63,1.96,0.0,,1.47,98.31,,32.597651120488685,258.1077831204352
1983-10-29,36.5,18.37,26.87,5.48,0.0,,2.22,98.33,,32.49016244590528,258.1077831204352
1983-10-30,37.03,18.15,27.02,7.37,0.0,,2.33,98.45,,32.38315586562264,258.1077831204352
1983-10-31,37.14,19.08,27.06,3.35,0.0,,2.77,98.53,,32.27670751901404,258.1077831204352
1983-11-01,36.94,18.23,26.96,2.78,0.0,,2.24,98.46,,32.17089351182684,258.1077831204352
1983-11-02,36.76,19.2,27.88,3.23,0.0,,1.45,98.34,,32.06578984003683,258.1077831204352
1983-11-03,36.51,19.15,27.94,7.95,0.0,,1.63,98.39,,31.961472314208528,258.1077831204352
1983-11-04,36.9,20.86,28.36,10.9,0.0,,2.17,98.48,,31.858016484453042,258.1077831204352
1983-11-05,37.0,21.49,28.01,7.96,0.0,,2.16,98.5,,31.75549756607135,258.1077831204352
1983-11-06,37.77,18.65,27.63,1.13,0.0,,1.81,98.4,,31.653990365967875,258.1077831204352
1983-11-07,37.98,20.2,28.45,1.9,0.0,,2.22,98.33,,31.553569209915775,258.1077831204352
1983-11-08,37.6,20.17,28.09,7.85,0.0,,2.13,98.27,,31.454307870751077,258.1077831204352
1983-11-09,37.79,19.73,27.8,3.61,0.0,,2.23,98.36,,31.356279497569993,258.1077831204352
1983-11-10,37.64,18.78,27.28,0.69,0.0,,2.31,98.43,,31.25955654599915,258.1077831204352
1983-11-11,37.14,18.27,26.91,0.11,0.0,,2.37,98.37,,31.164210709605054,258.1077831204352
1983-11-12,36.62,19.27,28.36,-1.01,0.0,,1.4,98.3,,31.07031285250506,258.1077831204352
1983-11-13,36.85,19.35,27.84,-0.39,0.0,,1.59,98.33,,30.97793294323827,258.1077831204352
1983-11-14,36.69,18.5,26.81,0.75,0.0,,1.75,98.42,,30.88713998995062,258.1077831204352
1983-11-15,36.54,18.45,27.01,2.83,0.0,,1.87,98.48,,30.79800197694489,258.1077831204352
1983-11-16,36.67,20.16,27.64,3.56,0.0,,2.01,98.47,,30.710585802641994,258.1077831204352
1983-11-17,36.8,19.69,27.17,0.99,0.0,,2.23,98.43,,30.624957218996492,258.1077831204352
1983-11-18,36.25,18.62,26.29,1.14,0.0,,2.41,98.44,,30.541180772404967,258.1077831204352
1983-11-19,36.4,18.15,26.09,-0.9,0.0,,2.5,98.41,,30.459319746142643,258.1077831204352
1983-11-20,35.89,17.16,25.61,-1.47,0.0,,2.33,98.46,,30.379436104359623,258.1077831204352
1983-11-21,35.8,17.05,25.69,-0.48,0.0,,2.26,98.45,,30.301590437664714,258.1077831204352
1983-11-22,35.67,17.43,25.95,3.28,0.0,,2.03,98.36,,30.225841910321247,258.1077831204352
1983-11-23,35.75,17.71,26.12,2.45,0.0,,2.22,98.44,,30.15224820907605,258.1077831204352
1983-11-24,36.21,18.49,26.35,0.18,0.0,,2.53,98.51,,30.080865493639546,258.1077831204352
1983-11-25,36.24,18.02,26.33,0.76,0.0,,2.76,98.5,,30.011748348831834,258.1077831204352
1983-11-26,35.46,18.27,26.04,3.1,0.0,,2.97,98.46,,29.944949738406677,258.1077831204352
1983-11-27,33.33,18.71,24.82,1.55,0.0,,3.08,98.51,,29.880520960562766,258.1077831204352
1983-11-28,31.51,17.85,24.4,1.57,0.0,,2.78,98.48,,29.818511605148974,258.1077831204352
1983-11-29,32.67,17.37,24.24,1.56,0.0,,2.44,98.46,,29.75896951256779,258.1077831204352
1983-11-30,33.46,16.86,24.46,0.25,0.0,,1.96,98.42,,29.70194073437935,258.1077831204352
1983-12-01,33.04,17.34,25.06,-0.14,0.0,,1.55,98.4,,29.647469495606035,258.1077831204352
1983-12-02,34.42,17.84,25.53,0.36,0.0,,1.77,98.36,,29.59559815873619,258.1077831204352
1983-12-03,35.06,18.71,26.08,0.3,0.01,,1.9,98.39,,29.54636718942374,258.1077831204352
1983-12-04,35.7,19.03,26.68,0.57,0.0,,2.42,98.37,,29.499815123879113,258.1077831204352
1983-12-05,35.0,20.69,26.9,0.18,0.0,,2.61,98.28,,29.455978537945853,258.1077831204352
1983-12-06,35.15,20.2,26.45,-0.07,0.0,,2.97,98.31,,29.414892017856292,258.1077831204352
1983-12-07,35.15,18.63,25.97,0.11,0.0,,2.35,98.37,,29.37658813265852,258.1077831204352
1983-12-08,35.06,18.85,25.86,-0.47,0.0,,3.37,98.4,,29.34109740830717,258.1077831204352
1983-12-09,34.27,17.87,25.06,-0.02,0.0,,2.98,98.34,,29.30844830340925,258.1077831204352
1983-12-10,34.13,17.17,24.95,0.34,0.0,,2.62,98.28,,29.278667186616705,258.1077831204352
1983-12-11,34.08,17.64,25.34,0.15,0.0,,1.85,98.34,,29.251778315657113,258.1077831204352
1983-12-12,34.35,18.03,25.41,-2.5,0.0,,2.78,98.38,,29.227803817994282,258.1077831204352
1983-12-13,34.14,18.18,24.93,-4.88,0.0,,2.93,98.34,,29.206763673110608,258.1077831204352
1983-12-14,32.69,17.53,24.37,-5.57,0.0,,2.73,98.28,,29.18867569640407,258.1077831204352
1983-12-15,34.23,18.13,24.78,-4.99,0.0,,2.65,98.32,,29.173555524692695,258.1077831204352
